review_id,target_institution_id,target_programme_id,target_institution,target_programme,target_url,country,degree_level,discipline,field_name,resolution_level,final_value,target_scope,donor_institution,donor_programme,donor_value,donor_scope,provider,source_url,evidence_text,raw_document_id,support_count,combined_uncertainty,compatibility_reason
HQA-06390,basel-ch-canary,660dfaa0-4e84-52bb-862b-5cbcafba06aa,University of Basel,University of Basel Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=basel-ch-canary-a,CH,master,data science,additional_fees,H2,CHF 100 / per semester,institution,University of Basel,,CHF 100 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 100 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),8c2c5a87-220d-4998-aaab-0dca3d66f4a1,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-06465,st-gallen-ch-canary,673d0f63-7bac-5f75-b5c2-45d6a43cb758,University of St. Gallen,University of St. Gallen Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=st-gallen-ch-canary-b,CH,bachelor,engineering,tuition,H2,CHF 1070 / per semester (international),institution,University of St. Gallen,,CHF 1070 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 1070 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),d242b659-a7d2-487b-a751-b2f867fc1f1e,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-06466,st-gallen-ch-canary,673d0f63-7bac-5f75-b5c2-45d6a43cb758,University of St. Gallen,University of St. Gallen Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=st-gallen-ch-canary-b,CH,bachelor,engineering,additional_fees,H2,CHF 1284 / per semester,institution,University of St. Gallen,,CHF 1284 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 1284 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),d242b659-a7d2-487b-a751-b2f867fc1f1e,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-06585,discover-uk-stage1-013,68e2924c-c07f-5ac2-8ea9-6bb6e0d21351,Bishop Burton College,Animal Behaviour & Wildlife Conservation,https://discoveruni.gov.uk/en/course-details/10000721/BScABWC/Full-time/,UK,bachelor,other,career_outcomes,H3,GBP 19000,programme,Bishop Burton College,Applied Animal Behaviour and Training,GBP 19000,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000721/BScAABT/Full-time/,"After 5 years £19,000 Typical range: £15,500 - £23,000 Data from 25 people. Data for students graduating 2015-17 Source: Longitudinal Education Outcomes (LEO) dataset",0489e3e6-c9ce-404e-8909-6738b903b89a,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-06727,discover-uk-stage1-023,6a7210f2-06be-539a-8480-cf8386a4f915,London South East Colleges,Early Years Professional Leadership,https://discoveruni.gov.uk/en/course-details/10000948/HNDEYPL/Full-time/,UK,bachelor,other,programme_identity,H3,HND Computing: Cyber Security,programme,London South East Colleges,Computing: Cyber Security,HND Computing: Cyber Security,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000948/HNDCMCS/Full-time/,HND Computing: Cyber Security,a583199d-9e4f-4578-968d-3a019968c57b,1,0.367,HIERARCHICAL_DONOR_SELECTED
HQA-06728,discover-uk-stage1-023,6a7210f2-06be-539a-8480-cf8386a4f915,London South East Colleges,Early Years Professional Leadership,https://discoveruni.gov.uk/en/course-details/10000948/HNDEYPL/Full-time/,UK,bachelor,other,credential,H3,HND,programme,London South East Colleges,Computing: Cyber Security,HND,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000948/HNDCMCS/Full-time/,HND Computing: Cyber Security,a583199d-9e4f-4578-968d-3a019968c57b,1,0.367,HIERARCHICAL_DONOR_SELECTED
HQA-07111,scorecard-us-stage1-035,70f000fd-3bd0-5146-bfea-6d99d83119ed,University of Kentucky,University of Kentucky Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-035-b,US,bachelor,engineering,tuition,H2,USD 31294 / annual (international),institution,University of Kentucky,,USD 31294 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 31294 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),02dee79d-d103-4821-ad09-dc8aafe02403,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-07301,scorecard-us-stage1-007,759243ac-af8d-5a29-ac9d-7de254924796,Arizona State University Campus Immersion,Arizona State University Campus Immersion Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-007-b,US,bachelor,engineering,tuition,H2,USD 29428 / annual (international),institution,Arizona State University Campus Immersion,,USD 29428 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 29428 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),e9fd22e7-0db8-45a7-bd0d-3457ecb4bae4,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-07491,scorecard-us-stage1-009,796b02d3-ef3a-5ac2-b5bd-c189e2ddd0ca,California State University-Fullerton,California State University-Fullerton Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-009-a,US,master,computer science,tuition,H2,USD 18833 / annual (international),institution,California State University-Fullerton,,USD 18833 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 18833 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),fd5fffed-07eb-4dc8-9713-e504f6ac8cc1,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-07795,scorecard-us-stage1-010,7c4f3b74-a1f8-5eb8-9ecf-900567d243d9,California State University-Northridge,California State University-Northridge Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-010-a,US,master,computer science,tuition,H2,USD 18897 / annual (international),institution,California State University-Northridge,,USD 18897 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 18897 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),43bb6148-7ca9-4778-b249-dff5f5035ba5,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-07947,scorecard-us-stage1-015,7f2a722c-5a20-5cf3-8905-89c80c31b907,George Washington University,George Washington University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-015-b,US,bachelor,engineering,tuition,H2,USD 58640 / annual (international),institution,George Washington University,,USD 58640 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 58640 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),2af8001b-93ee-468f-9f68-37fbeb9e727c,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-07985,lausanne-ch-canary,7f4f607f-0bf0-5638-8b4a-2a8c163c53f9,University of Lausanne,University of Lausanne Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=lausanne-ch-canary-a,CH,master,data science,tuition,H2,CHF 500 / per semester (international),institution,University of Lausanne,,CHF 500 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 500 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),0619090d-990b-45a2-b0fb-409dfdd7da5e,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-07986,lausanne-ch-canary,7f4f607f-0bf0-5638-8b4a-2a8c163c53f9,University of Lausanne,University of Lausanne Data Science,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=lausanne-ch-canary-a,CH,master,data science,additional_fees,H2,CHF 80 / per semester,institution,University of Lausanne,,CHF 80 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 80 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),0619090d-990b-45a2-b0fb-409dfdd7da5e,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08213,scorecard-us-stage1-027,8227c4c4-14f4-52a2-8b2c-7b90116efd38,Iowa State University,Iowa State University Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-027-b,US,bachelor,engineering,tuition,H2,USD 24504 / annual (international),institution,Iowa State University,,USD 24504 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 24504 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),75017797-ea04-437b-a08b-73507a298e34,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08555,scorecard-us-stage1-002,8b2d43e3-1b4b-560f-9c54-d12a9787c70c,University of Alaska Fairbanks,University of Alaska Fairbanks Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-002-a,US,master,computer science,tuition,H2,USD 21312 / annual (international),institution,University of Alaska Fairbanks,,USD 21312 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 21312 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),789dee9e-38c9-43fc-b8c2-1548bded5a2e,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08631,scorecard-us-stage1-036,8b9c07a7-4cf6-5ae1-ac25-5963627459b3,Louisiana State University and Agricultural & Mechanical College,Louisiana State University and Agricultural & Mechanical College Computer Science,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-036-a,US,master,computer science,tuition,H2,USD 28639 / annual (international),institution,Louisiana State University and Agricultural & Mechanical College,,USD 28639 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,: Most-Recent-Cohorts-Institution.csv Annual tuition and fees for in-state students: 11962 [source column TUITIONFEE_IN] (currency=USD; basis=annual; audience=domestic) Annual tuition and fees for out-of-state students: 28639 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),de29203a-4a0a-4cd5-b670-a7388e410676,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08669,scorecard-us-stage1-032,8bc94bb2-a4e1-5417-9189-dc2b071b57ed,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-032-b,US,bachelor,engineering,tuition,H2,USD 32600 / annual (international),institution,University of Illinois Urbana-Champaign,,USD 32600 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 32600 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),dcce469b-3b58-424c-a769-0111a233d25d,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08707,uzh-ch-canary,8bf9c3db-a6d3-5d2f-b159-21601aa93163,University of Zurich,University of Zurich Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=uzh-ch-canary-b,CH,bachelor,engineering,tuition,H2,CHF 720 / per semester (international),institution,University of Zurich,,CHF 720 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 720 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),f6cde934-3181-4d50-8e21-629a89be998c,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08708,uzh-ch-canary,8bf9c3db-a6d3-5d2f-b159-21601aa93163,University of Zurich,University of Zurich Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=uzh-ch-canary-b,CH,bachelor,engineering,additional_fees,H2,CHF 720 / per semester,institution,University of Zurich,,CHF 720 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 720 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),f6cde934-3181-4d50-8e21-629a89be998c,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08745,scorecard-us-stage1-066,8c7cdad8-4066-592a-bf37-6345ed0311cc,University of Vermont,University of Vermont Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-066-b,US,bachelor,engineering,tuition,H2,USD 43950 / annual (international),institution,University of Vermont,,USD 43950 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 43950 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),29552641-4449-4c4e-93bd-4f05c86492f4,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08783,eth-zurich-ch-canary,8defaece-6e69-511d-9051-21acb33beb9f,ETH Zurich,ETH Zurich Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=eth-zurich-ch-canary-b,CH,bachelor,engineering,tuition,H2,CHF 2190 / per semester (international),institution,ETH Zurich,,CHF 2190 / per semester (international),institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Foreign tuition: 2190 [literal matched-row value] (credential=Foreign tuition; currency=CHF; basis=per semester; audience=international; cycle=2026-2027),c86c0b8d-1303-47ff-942e-a4807ac121be,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08784,eth-zurich-ch-canary,8defaece-6e69-511d-9051-21acb33beb9f,ETH Zurich,ETH Zurich Engineering,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities?target=eth-zurich-ch-canary-b,CH,bachelor,engineering,additional_fees,H2,CHF 74 / per semester,institution,ETH Zurich,,CHF 74 / per semester,institution,swissuniversities_tuition,https://www.swissuniversities.ch/en/themen/lehre-studium/information-on-studies/tuition-fees/tuition-fees-at-universities,Other compulsory fees: 74 [literal matched-row value] (currency=CHF; basis=per semester; audience=all; cycle=2026-2027),c86c0b8d-1303-47ff-942e-a4807ac121be,1,0.2907,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-08862,discover-uk-stage1-004,8eb42e1e-62a2-5044-987d-01719cd7d204,Anglia Ruskin University,Law,https://discoveruni.gov.uk/en/course-details/10000291/K00001/Full-time/,UK,bachelor,other,location,H3,ARU Cambridge Campus,programme,Anglia Ruskin University,Fine Art,ARU Cambridge Campus,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000291/K00004/Full-time/,Location : ARU Cambridge Campus,111cf2bd-2930-48e7-ad16-f4b540cdda71,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09046,discover-uk-stage1-008,95d3bbf1-7e5d-5412-96b3-c6022bd8b35a,Barking and Dagenham College,Computing For England (General) (Barking and Dagenham),https://discoveruni.gov.uk/en/course-details/10000528/K0677/Full-time/,UK,bachelor,computer science,credential,H3,HND,programme,Barking and Dagenham College,Computing for England (Cyber Security) (Barking and Dagenham),HND,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000528/K0678/Full-time/,Back HND Computing for England (Cyber Security) (Barking and Dagenham),5ed331fa-f2d1-46ee-b95e-8a3dfa0b6502,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09087,scorecard-us-stage1-052,969f50e1-1532-53c4-8eb9-e471dbd27ad2,University at Buffalo,University at Buffalo Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-052-b,US,bachelor,engineering,tuition,H2,USD 28196 / annual (international),institution,University at Buffalo,,USD 28196 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 28196 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),7de4201e-c4bc-457c-ac67-18aa00d22f13,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-09159,onisep-fr-stage1-029,96c509ad-7afb-5c33-a47f-b49db274ca43,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention sciences et humanités,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv?target=0062226M-AF.100098,FR,bachelor,other,programme_identity,H3,licence mention humanités,programme,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,licence mention humanités,programme,onisep_higher_ed,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,Formation label: licence mention humanités [source column Formation (FOR) libellé],f845f53e-c861-4177-ab51-1eb96509023c,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09160,onisep-fr-stage1-029,96c509ad-7afb-5c33-a47f-b49db274ca43,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention sciences et humanités,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv?target=0062226M-AF.100098,FR,bachelor,other,credential,H3,licence,programme,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,licence,programme,onisep_higher_ed,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,Qualification type: licence [source column FOR type],f845f53e-c861-4177-ab51-1eb96509023c,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09165,onisep-fr-stage1-029,96c509ad-7afb-5c33-a47f-b49db274ca43,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention sciences et humanités,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv?target=0062226M-AF.100098,FR,bachelor,other,duration,H3,1 an,programme,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,1 an,programme,onisep_higher_ed,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,Standard cycle duration: 1 an [source column AF durée cycle standard],f845f53e-c861-4177-ab51-1eb96509023c,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09166,onisep-fr-stage1-029,96c509ad-7afb-5c33-a47f-b49db274ca43,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention sciences et humanités,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv?target=0062226M-AF.100098,FR,bachelor,other,location,H3,Cannes,programme,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,Cannes,programme,onisep_higher_ed,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,Teaching location: Cannes [source column ENS commune],f845f53e-c861-4177-ab51-1eb96509023c,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09167,onisep-fr-stage1-029,96c509ad-7afb-5c33-a47f-b49db274ca43,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention sciences et humanités,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv?target=0062226M-AF.100098,FR,bachelor,other,delivery_mode,H3,"temps plein, cours en présentiel",programme,École universitaire de recherche arts et humanités - Campus Georges Méliès,licence mention humanités,"temps plein, cours en présentiel",programme,onisep_higher_ed,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,"Study modality: temps plein, cours en présentiel [source column AF modalités scolarité]",f845f53e-c861-4177-ab51-1eb96509023c,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09657,scorecard-us-stage1-059,9d15216e-e31f-5093-b29f-ecb3933b3a65,University of South Carolina-Columbia,University of South Carolina-Columbia Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-059-b,US,bachelor,engineering,tuition,H2,USD 33928 / annual (international),institution,University of South Carolina-Columbia,,USD 33928 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 33928 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),2be8e8ca-7ac5-4fbb-92c3-494517fd6365,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-09691,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,The University of Edinburgh,Computer Science,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBSCH/Full-time/,UK,bachelor,computer science,programme_identity,H3,Computer Science,programme,The University of Edinburgh,Computer Science,Computer Science,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBENGH/Full-time/,Computer Science at University of Edinburgh | Discover Uni Course Details,70f4f8ad-d1ff-45f5-88f0-02dc7ddc0d3f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09692,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,The University of Edinburgh,Computer Science,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBSCH/Full-time/,UK,bachelor,computer science,credential,H3,BEng (Hons),programme,The University of Edinburgh,Computer Science,BEng (Hons),programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBENGH/Full-time/,BEng (Hons) Computer Science,70f4f8ad-d1ff-45f5-88f0-02dc7ddc0d3f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09697,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,The University of Edinburgh,Computer Science,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBSCH/Full-time/,UK,bachelor,computer science,duration,H3,4 year course,programme,The University of Edinburgh,Computer Science,4 year course,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBENGH/Full-time/,Length 4 year course,70f4f8ad-d1ff-45f5-88f0-02dc7ddc0d3f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09698,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,The University of Edinburgh,Computer Science,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBSCH/Full-time/,UK,bachelor,computer science,location,H3,Central,programme,The University of Edinburgh,Computer Science,Central,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBENGH/Full-time/,Location : Central,70f4f8ad-d1ff-45f5-88f0-02dc7ddc0d3f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09699,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,The University of Edinburgh,Computer Science,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBSCH/Full-time/,UK,bachelor,computer science,delivery_mode,H3,Full time,programme,The University of Edinburgh,Computer Science,Full time,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBENGH/Full-time/,Study mode Full time,70f4f8ad-d1ff-45f5-88f0-02dc7ddc0d3f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09701,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,The University of Edinburgh,Computer Science,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBSCH/Full-time/,UK,bachelor,computer science,career_outcomes,H3,"{""metric"": ""graduate_perception"", ""percentage"": 90, ""period"": ""15 months after the course"", ""population"": ""Computer science graduates at University of Edinburgh"", ""statement"": ""My current work is meaningful.""}",programme,The University of Edinburgh,Computer Science,"{""metric"": ""graduate_perception"", ""percentage"": 90, ""period"": ""15 months after the course"", ""population"": ""Computer science graduates at University of Edinburgh"", ""statement"": ""My current work is meaningful.""}",programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10007790/UTCMPSIBENGH/Full-time/,90% Meaningfulness My current work is meaningful.,70f4f8ad-d1ff-45f5-88f0-02dc7ddc0d3f,1,0.3403,HIERARCHICAL_DONOR_SELECTED
HQA-09733,scorecard-us-stage1-036,9f6f0e38-5971-5361-a22e-9601f3e4c863,Louisiana State University and Agricultural & Mechanical College,Louisiana State University and Agricultural & Mechanical College Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-036-b,US,bachelor,engineering,tuition,H2,USD 28639 / annual (international),institution,Louisiana State University and Agricultural & Mechanical College,,USD 28639 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,: Most-Recent-Cohorts-Institution.csv Annual tuition and fees for in-state students: 11962 [source column TUITIONFEE_IN] (currency=USD; basis=annual; audience=domestic) Annual tuition and fees for out-of-state students: 28639 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),de29203a-4a0a-4cd5-b670-a7388e410676,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
HQA-09809,scorecard-us-stage1-045,a03deffb-b5c0-5d90-8289-ff4dddf959fc,North Carolina State University at Raleigh,North Carolina State University at Raleigh Engineering,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip?target=scorecard-us-stage1-045-b,US,bachelor,engineering,tuition,H2,USD 29220 / annual (international),institution,North Carolina State University at Raleigh,,USD 29220 / annual (international),institution,college_scorecard_bulk,https://ed-public-download.scorecard.network/downloads/Most-Recent-Cohorts-Institution.zip,Annual tuition and fees for out-of-state students: 29220 [source column TUITIONFEE_OUT] (currency=USD; basis=annual; audience=international),348e418d-9ba5-483f-8778-36314545d673,1,0.3087,HIERARCHICAL_DONOR_SELECTED; institution-scoped finance context preserved (not programme tuition)
