programme_id,institution_id,programme_name,field_name,final_value,resolution_status,resolution_level,field_scope,donor_entity_ids,donor_entities,donor_scope,provider,source_url,raw_document_ids,compatibility,cycle_compatibility,applicability_compatibility,uncertainty,uncertainty_category,support_count,donor_assertion_ids,reason
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",location,Taunton College,HIERARCHICAL_ADVISORY,H3,programme,5f95f3f8-7afc-52a6-ba5b-e4f49c98267b,5f95f3f8-7afc-52a6-ba5b-e4f49c98267b,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,c720b903-f750-4697-9849-a9d79323e125,HIERARCHICAL_DONOR_SELECTED,<generator object build_audit_rows.<locals>.<genexpr> at 0x000002323C51FED0>,<generator object build_audit_rows.<locals>.<genexpr> at 0x000002323C51FED0>,0.3403,MEDIUM,1,metadata-5f95f3f8-7afc-52a6-ba5b-e4f49c98267b-location,HIERARCHICAL_DONOR_SELECTED
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",delivery_mode,Full time,HIERARCHICAL_ADVISORY,H3,programme,5f95f3f8-7afc-52a6-ba5b-e4f49c98267b,5f95f3f8-7afc-52a6-ba5b-e4f49c98267b,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000878/00245990-fdeg-media-make-FT/Full-time/,c720b903-f750-4697-9849-a9d79323e125,HIERARCHICAL_DONOR_SELECTED,<generator object build_audit_rows.<locals>.<genexpr> at 0x000002323C51FED0>,<generator object build_audit_rows.<locals>.<genexpr> at 0x000002323C51FED0>,0.3403,MEDIUM,1,metadata-5f95f3f8-7afc-52a6-ba5b-e4f49c98267b-delivery_mode,HIERARCHICAL_DONOR_SELECTED
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",programme_language,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",career_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",employment_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",intakes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",final_deadline,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",rolling_admission,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",minimum_degree,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",subject_prerequisites,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",required_documents,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",standardized_tests,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",work_experience,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",ielts_overall,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",ielts_subscores,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",toefl,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",duolingo,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",application_fee,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",priority_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",international_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",funding_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",minimum_gpa,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",gpa_scale,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",recommendation_letters,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",sop_essay_requirements,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",portfolio,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",scholarships,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",funding,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",funding_amount,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",funding_eligibility,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,discover-uk-stage1-020,"Makeup Artistry, Prosthetic FX and Wig Making",application_url,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,programme_identity,HND Art and Design,DIRECT_ACCEPTED,H0,programme,d0fa5375-aec0-55a2-ad4b-23ae41795088,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000720/BAC10/Full-time/,7fd306bc-412d-418c-bec1-f126419ce56f,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,2e9de93a-cf2c-5f25-a1f8-059075abf6bc,DIRECT_TARGET_AVAILABLE
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,credential,HND,DIRECT_ACCEPTED,H0,programme,d0fa5375-aec0-55a2-ad4b-23ae41795088,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000720/BAC10/Full-time/,7fd306bc-412d-418c-bec1-f126419ce56f,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,281d7193-37a7-5505-9c40-12b104a568db,DIRECT_TARGET_AVAILABLE
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,programme_status,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,academic_cycle,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,tuition,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,additional_fees,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,duration,2 year course,DIRECT_ACCEPTED,H0,programme,d0fa5375-aec0-55a2-ad4b-23ae41795088,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000720/BAC10/Full-time/,7fd306bc-412d-418c-bec1-f126419ce56f,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-d0fa5375-aec0-55a2-ad4b-23ae41795088-duration,DIRECT_TARGET_AVAILABLE
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,location,Bishop Auckland College Main Campus,DIRECT_ACCEPTED,H0,programme,d0fa5375-aec0-55a2-ad4b-23ae41795088,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000720/BAC10/Full-time/,7fd306bc-412d-418c-bec1-f126419ce56f,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-d0fa5375-aec0-55a2-ad4b-23ae41795088-location,DIRECT_TARGET_AVAILABLE
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,delivery_mode,Full time,DIRECT_ACCEPTED,H0,programme,d0fa5375-aec0-55a2-ad4b-23ae41795088,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000720/BAC10/Full-time/,7fd306bc-412d-418c-bec1-f126419ce56f,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-d0fa5375-aec0-55a2-ad4b-23ae41795088-delivery_mode,DIRECT_TARGET_AVAILABLE
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,programme_language,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,career_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,employment_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,intakes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,final_deadline,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,rolling_admission,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,minimum_degree,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,subject_prerequisites,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,required_documents,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,standardized_tests,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,work_experience,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,ielts_overall,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,ielts_subscores,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,toefl,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,duolingo,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,application_fee,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,priority_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,international_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,funding_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,minimum_gpa,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,gpa_scale,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,recommendation_letters,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,sop_essay_requirements,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,portfolio,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,scholarships,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,funding,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,funding_amount,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,funding_eligibility,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d0fa5375-aec0-55a2-ad4b-23ae41795088,discover-uk-stage1-012,Art and Design,application_url,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),programme_identity,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),credential,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),programme_status,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),academic_cycle,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),tuition,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),additional_fees,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),duration,3 year course,DIRECT_ACCEPTED,H0,programme,d115e175-3bb5-5c4f-8d2d-169038e9cdc2,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000975/KBAANIMDFCMSD/Full-time/,7a7bc301-0e57-4915-b8ee-4a0930ce1b92,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-d115e175-3bb5-5c4f-8d2d-169038e9cdc2-duration,DIRECT_TARGET_AVAILABLE
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),location,High Wycombe Campus,HIERARCHICAL_ADVISORY,H3,programme,5f7e4503-b034-5260-913a-5110ed0982b6,5f7e4503-b034-5260-913a-5110ed0982b6,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000975/KBAACSSFTACT1/Full-time/,b3772c5b-b34f-433d-8fea-27a776135fe2,HIERARCHICAL_DONOR_SELECTED,<generator object build_audit_rows.<locals>.<genexpr> at 0x000002323C51FED0>,<generator object build_audit_rows.<locals>.<genexpr> at 0x000002323C51FED0>,0.3403,MEDIUM,1,metadata-5f7e4503-b034-5260-913a-5110ed0982b6-location,HIERARCHICAL_DONOR_SELECTED
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),delivery_mode,Full time,DIRECT_ACCEPTED,H0,programme,d115e175-3bb5-5c4f-8d2d-169038e9cdc2,target programme,programme,discover_uni_hesa,https://discoveruni.gov.uk/course-details/10000975/KBAANIMDFCMSD/Full-time/,7a7bc301-0e57-4915-b8ee-4a0930ce1b92,exact target programme assertion,MATCH,EXPLICIT,0,DIRECT,1,metadata-d115e175-3bb5-5c4f-8d2d-169038e9cdc2-delivery_mode,DIRECT_TARGET_AVAILABLE
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),programme_language,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),career_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),employment_outcomes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),intakes,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),final_deadline,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),rolling_admission,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),minimum_degree,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),subject_prerequisites,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),required_documents,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),standardized_tests,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),work_experience,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),ielts_overall,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),ielts_subscores,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),toefl,,ABSTAINED,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),duolingo,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),application_fee,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),priority_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),international_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),funding_deadline,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),minimum_gpa,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),gpa_scale,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
d115e175-3bb5-5c4f-8d2d-169038e9cdc2,discover-uk-stage1-025,Animation (Online),recommendation_letters,,MISSING,,programme,,,programme,,,,NO_COMPATIBLE_DONOR,,,,,,,NO_COMPATIBLE_DONOR
